company_id,ticker,period_end,fiscal_year,canonical_field,winning_tag,discarded_tag,winning_value,discarded_value,relative_difference,resolution_rule,conflict_severity,winning_accession,discarded_accession
posh,POSH,2019-12-31,2019,net_income,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,-47.724,-47.724,0.0,latest valid filing then configured source-tag priority,low,0000950170-22-005057,0000950170-22-005057
posh,POSH,2019-12-31,2019,net_income,NetIncomeLoss,NetIncomeLoss,-47.724,-48.692,0.020283295616461396,latest valid filing then configured source-tag priority,medium,0000950170-22-005057,0001564590-21-014879
posh,POSH,2019-12-31,2019,net_income,NetIncomeLoss,ProfitLoss,-47.724,-48.692,0.020283295616461396,latest valid filing then configured source-tag priority,medium,0000950170-22-005057,0001564590-21-014879
posh,POSH,2019-12-31,2019,net_income,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,-47.724,-48.692,0.020283295616461396,latest valid filing then configured source-tag priority,medium,0000950170-22-005057,0001564590-21-014879
posh,POSH,2019-12-31,2019,revenue,RevenueFromContractWithCustomerExcludingAssessedTax,RevenueFromContractWithCustomerExcludingAssessedTax,204.983,205.225,0.001180585707107371,latest valid filing then configured source-tag priority,low,0000950170-22-005057,0001564590-21-014879
posh,POSH,2019-12-31,2019,total_equity,StockholdersEquity,StockholdersEquity,-123.785,-124.787,0.008094680292442619,latest valid filing then configured source-tag priority,medium,0000950170-22-005057,0001564590-21-014879
posh,POSH,2020-12-31,2020,net_income,NetIncomeLoss,ProfitLoss,18.846,18.846,0.0,latest valid filing then configured source-tag priority,low,0000950170-22-005057,0000950170-22-005057
posh,POSH,2020-12-31,2020,net_income,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,18.846,6.07,0.6779157380876578,latest valid filing then configured source-tag priority,high,0000950170-22-005057,0000950170-22-005057
posh,POSH,2020-12-31,2020,net_income,NetIncomeLoss,NetIncomeLoss,18.846,16.845,0.10617637695001599,latest valid filing then configured source-tag priority,high,0000950170-22-005057,0001564590-21-014879
posh,POSH,2020-12-31,2020,net_income,NetIncomeLoss,ProfitLoss,18.846,16.845,0.10617637695001599,latest valid filing then configured source-tag priority,high,0000950170-22-005057,0001564590-21-014879
posh,POSH,2020-12-31,2020,net_income,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,18.846,4.069,0.7840921150376738,latest valid filing then configured source-tag priority,high,0000950170-22-005057,0001564590-21-014879
posh,POSH,2020-12-31,2020,revenue,RevenueFromContractWithCustomerExcludingAssessedTax,RevenueFromContractWithCustomerExcludingAssessedTax,261.601,262.077,0.0018195649099200656,latest valid filing then configured source-tag priority,low,0000950170-22-005057,0001564590-21-014879
posh,POSH,2020-12-31,2020,total_assets,Assets,Assets,288.502,285.434,0.010634241703696971,latest valid filing then configured source-tag priority,medium,0000950170-22-005057,0001564590-21-014879
posh,POSH,2020-12-31,2020,total_equity,StockholdersEquity,StockholdersEquity,-96.779,-99.782,0.03102945887020945,latest valid filing then configured source-tag priority,medium,0000950170-22-005057,0001564590-21-014879
prpl,PRPL,2017-12-31,2017,net_income,NetIncomeLoss,ProfitLoss,-8.819,-8.819,0.0,latest valid filing then configured source-tag priority,low,0001213900-19-004081,0001213900-19-004081
prpl,PRPL,2017-12-31,2017,net_income,NetIncomeLoss,NetIncomeLoss,-8.819,0.803,1.091053407415807,latest valid filing then configured source-tag priority,high,0001213900-19-004081,0001213900-18-001126
prpl,PRPL,2017-12-31,2017,total_assets,Assets,Assets,37.661,122.281,2.246886699768992,latest valid filing then configured source-tag priority,high,0001213900-19-004081,0001213900-18-001126
prpl,PRPL,2017-12-31,2017,total_equity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-13.919,-13.919,0.0,latest valid filing then configured source-tag priority,low,0001213900-20-005734,0001213900-19-004081
prpl,PRPL,2017-12-31,2017,total_equity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockholdersEquity,-13.919,5.0,1.3592212084201452,latest valid filing then configured source-tag priority,high,0001213900-20-005734,0001213900-18-001126
prpl,PRPL,2018-12-31,2018,net_income,NetIncomeLoss,ProfitLoss,-4.322,-19.614,3.538176770013883,latest valid filing then configured source-tag priority,high,0001213900-20-005734,0001213900-20-005734
prpl,PRPL,2018-12-31,2018,net_income,NetIncomeLoss,NetIncomeLoss,-4.322,-4.322,0.0,latest valid filing then configured source-tag priority,low,0001213900-20-005734,0001213900-19-004081
prpl,PRPL,2018-12-31,2018,net_income,NetIncomeLoss,ProfitLoss,-4.322,-19.614,3.538176770013883,latest valid filing then configured source-tag priority,high,0001213900-20-005734,0001213900-19-004081
prpl,PRPL,2018-12-31,2018,total_equity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-7.273,-2.011,0.7234978688299188,latest valid filing then configured source-tag priority,high,0001213900-22-010057,0001213900-21-025411
prpl,PRPL,2018-12-31,2018,total_equity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-7.273,-2.011,0.7234978688299188,latest valid filing then configured source-tag priority,high,0001213900-22-010057,0001213900-21-014856
prpl,PRPL,2018-12-31,2018,total_equity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockholdersEquity,-7.273,-0.662,0.9089784133095009,latest valid filing then configured source-tag priority,high,0001213900-22-010057,0001213900-20-005734
prpl,PRPL,2018-12-31,2018,total_equity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-7.273,-2.011,0.7234978688299188,latest valid filing then configured source-tag priority,high,0001213900-22-010057,0001213900-20-005734
prpl,PRPL,2018-12-31,2018,total_equity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockholdersEquity,-7.273,-0.662,0.9089784133095009,latest valid filing then configured source-tag priority,high,0001213900-22-010057,0001213900-19-004081
prpl,PRPL,2018-12-31,2018,total_equity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-7.273,-2.011,0.7234978688299188,latest valid filing then configured source-tag priority,high,0001213900-22-010057,0001213900-19-004081
prpl,PRPL,2019-12-31,2019,net_income,NetIncomeLoss,ProfitLoss,-22.573,-30.925,0.3699995569928676,latest valid filing then configured source-tag priority,high,0001213900-22-010057,0001213900-22-010057
prpl,PRPL,2019-12-31,2019,net_income,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,-22.573,-22.573,0.0,latest valid filing then configured source-tag priority,low,0001213900-22-010057,0001213900-22-010057
prpl,PRPL,2019-12-31,2019,net_income,NetIncomeLoss,NetIncomeLoss,-22.573,-22.573,0.0,latest valid filing then configured source-tag priority,low,0001213900-22-010057,0001213900-21-025411
prpl,PRPL,2019-12-31,2019,net_income,NetIncomeLoss,ProfitLoss,-22.573,-30.925,0.3699995569928676,latest valid filing then configured source-tag priority,high,0001213900-22-010057,0001213900-21-025411
prpl,PRPL,2019-12-31,2019,net_income,NetIncomeLoss,NetIncomeLoss,-22.573,-4.027,0.8216010277765472,latest valid filing then configured source-tag priority,high,0001213900-22-010057,0001213900-21-014856
prpl,PRPL,2019-12-31,2019,net_income,NetIncomeLoss,ProfitLoss,-22.573,-12.379,0.4516014707836796,latest valid filing then configured source-tag priority,high,0001213900-22-010057,0001213900-21-014856
prpl,PRPL,2019-12-31,2019,net_income,NetIncomeLoss,NetIncomeLoss,-22.573,-4.027,0.8216010277765472,latest valid filing then configured source-tag priority,high,0001213900-22-010057,0001213900-20-005734
prpl,PRPL,2019-12-31,2019,net_income,NetIncomeLoss,ProfitLoss,-22.573,-12.379,0.4516014707836796,latest valid filing then configured source-tag priority,high,0001213900-22-010057,0001213900-20-005734
prpl,PRPL,2019-12-31,2019,total_equity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-28.54,-28.54,0.0,latest valid filing then configured source-tag priority,low,0001213900-23-021852,0001213900-22-010057
prpl,PRPL,2019-12-31,2019,total_equity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockholdersEquity,-28.54,-26.162,0.08332165381920113,latest valid filing then configured source-tag priority,high,0001213900-23-021852,0001213900-21-025411
prpl,PRPL,2019-12-31,2019,total_equity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-28.54,-28.54,0.0,latest valid filing then configured source-tag priority,low,0001213900-23-021852,0001213900-21-025411
prpl,PRPL,2019-12-31,2019,total_equity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockholdersEquity,-28.54,-2.354,0.9175192711983182,latest valid filing then configured source-tag priority,high,0001213900-23-021852,0001213900-21-014856
prpl,PRPL,2019-12-31,2019,total_equity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-28.54,-4.732,0.834197617379117,latest valid filing then configured source-tag priority,high,0001213900-23-021852,0001213900-21-014856
prpl,PRPL,2019-12-31,2019,total_equity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockholdersEquity,-28.54,-2.354,0.9175192711983182,latest valid filing then configured source-tag priority,high,0001213900-23-021852,0001213900-20-005734
prpl,PRPL,2019-12-31,2019,total_equity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-28.54,-4.732,0.834197617379117,latest valid filing then configured source-tag priority,high,0001213900-23-021852,0001213900-20-005734
prpl,PRPL,2020-12-31,2020,net_income,NetIncomeLoss,ProfitLoss,-236.867,-229.78,0.02991974399135375,latest valid filing then configured source-tag priority,medium,0001213900-23-021852,0001213900-23-021852
prpl,PRPL,2020-12-31,2020,net_income,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,-236.867,-236.867,0.0,latest valid filing then configured source-tag priority,low,0001213900-23-021852,0001213900-23-021852
prpl,PRPL,2020-12-31,2020,net_income,NetIncomeLoss,NetIncomeLoss,-236.867,-236.867,0.0,latest valid filing then configured source-tag priority,low,0001213900-23-021852,0001213900-22-010057
prpl,PRPL,2020-12-31,2020,net_income,NetIncomeLoss,ProfitLoss,-236.867,-229.78,0.02991974399135375,latest valid filing then configured source-tag priority,medium,0001213900-23-021852,0001213900-22-010057
prpl,PRPL,2020-12-31,2020,net_income,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,-236.867,-236.867,0.0,latest valid filing then configured source-tag priority,low,0001213900-23-021852,0001213900-22-010057
prpl,PRPL,2020-12-31,2020,net_income,NetIncomeLoss,NetIncomeLoss,-236.867,-236.867,0.0,latest valid filing then configured source-tag priority,low,0001213900-23-021852,0001213900-21-025411
prpl,PRPL,2020-12-31,2020,net_income,NetIncomeLoss,ProfitLoss,-236.867,-229.78,0.02991974399135375,latest valid filing then configured source-tag priority,medium,0001213900-23-021852,0001213900-21-025411
prpl,PRPL,2020-12-31,2020,net_income,NetIncomeLoss,NetIncomeLoss,-236.867,3.788,1.015992096830711,latest valid filing then configured source-tag priority,high,0001213900-23-021852,0001213900-21-014856
prpl,PRPL,2020-12-31,2020,net_income,NetIncomeLoss,ProfitLoss,-236.867,10.875,1.0459118408220647,latest valid filing then configured source-tag priority,high,0001213900-23-021852,0001213900-21-014856
prpl,PRPL,2020-12-31,2020,total_equity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,67.541,67.541,0.0,latest valid filing then configured source-tag priority,low,0001213900-24-021861,0001213900-23-021852
prpl,PRPL,2020-12-31,2020,total_equity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockholdersEquity,67.541,67.197,0.005093202647280823,latest valid filing then configured source-tag priority,medium,0001213900-24-021861,0001213900-22-010057
prpl,PRPL,2020-12-31,2020,total_equity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,67.541,67.541,0.0,latest valid filing then configured source-tag priority,low,0001213900-24-021861,0001213900-22-010057
prpl,PRPL,2020-12-31,2020,total_equity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockholdersEquity,67.541,67.197,0.005093202647280823,latest valid filing then configured source-tag priority,medium,0001213900-24-021861,0001213900-21-025411
prpl,PRPL,2020-12-31,2020,total_equity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,67.541,67.541,0.0,latest valid filing then configured source-tag priority,low,0001213900-24-021861,0001213900-21-025411
prpl,PRPL,2020-12-31,2020,total_equity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockholdersEquity,67.541,159.905,1.3675249107949248,latest valid filing then configured source-tag priority,high,0001213900-24-021861,0001213900-21-014856
prpl,PRPL,2020-12-31,2020,total_equity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,67.541,160.249,1.3726181134422055,latest valid filing then configured source-tag priority,high,0001213900-24-021861,0001213900-21-014856
prpl,PRPL,2021-12-31,2021,net_income,NetIncomeLoss,ProfitLoss,3.114,2.948,0.05330764290301861,latest valid filing then configured source-tag priority,high,0001213900-24-021861,0001213900-24-021861
prpl,PRPL,2021-12-31,2021,net_income,NetIncomeLoss,NetIncomeLoss,3.114,4.031,0.2944765574823378,latest valid filing then configured source-tag priority,high,0001213900-24-021861,0001213900-23-021852
prpl,PRPL,2021-12-31,2021,net_income,NetIncomeLoss,ProfitLoss,3.114,3.871,0.24309569685292234,latest valid filing then configured source-tag priority,high,0001213900-24-021861,0001213900-23-021852
prpl,PRPL,2021-12-31,2021,net_income,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,3.114,4.031,0.2944765574823378,latest valid filing then configured source-tag priority,high,0001213900-24-021861,0001213900-23-021852
prpl,PRPL,2021-12-31,2021,net_income,NetIncomeLoss,NetIncomeLoss,3.114,4.031,0.2944765574823378,latest valid filing then configured source-tag priority,high,0001213900-24-021861,0001213900-22-010057
prpl,PRPL,2021-12-31,2021,net_income,NetIncomeLoss,ProfitLoss,3.114,3.871,0.24309569685292234,latest valid filing then configured source-tag priority,high,0001213900-24-021861,0001213900-22-010057
