conflict_id,company_id,ticker,fiscal_year,canonical_field,winning_accession,winning_filing_date,winning_source_tag,winning_value,discarded_accession,discarded_filing_date,discarded_source_tag,discarded_value,relative_difference,conflict_severity,resolution_rule,resolution_status,review_note,created_at
B1-00805,sfix,SFIX,2019,net_income,0001576942-21-000121,2021-09-27,NetIncomeLoss,36.881,0001576942-19-000013,2019-10-02,NetIncomeLoss,36.881,0.0,low,latest valid filing then configured source-tag priority,resolved_latest_restated,Later valid filing supplies the current comparative value,2026-08-05T00:00:00+00:00
B1-00806,sfix,SFIX,2019,net_income,0001576942-21-000121,2021-09-27,NetIncomeLoss,36.881,0001576942-19-000013,2019-10-02,NetIncomeLossAvailableToCommonStockholdersBasic,36.863,0.0004880561806892623,low,latest valid filing then configured source-tag priority,resolved_latest_restated,Later valid filing supplies the current comparative value,2026-08-05T00:00:00+00:00
B1-00807,sfix,SFIX,2022,capital_expenditure,0001576942-24-000099,2024-09-25,PaymentsToAcquirePropertyPlantAndEquipment,44.957,0001576942-23-000114,2023-09-20,PaymentsToAcquirePropertyPlantAndEquipment,46.351,0.031007407077874378,medium,latest valid filing then configured source-tag priority,resolved_latest_restated,Later valid filing supplies the current comparative value,2026-08-05T00:00:00+00:00
B1-00808,sfix,SFIX,2022,capital_expenditure,0001576942-24-000099,2024-09-25,PaymentsToAcquirePropertyPlantAndEquipment,44.957,0001576942-22-000077,2022-09-21,PaymentsToAcquirePropertyPlantAndEquipment,46.351,0.031007407077874378,medium,latest valid filing then configured source-tag priority,resolved_latest_restated,Later valid filing supplies the current comparative value,2026-08-05T00:00:00+00:00
B1-00809,sfix,SFIX,2022,operating_cash_flow,0001576942-24-000099,2024-09-25,NetCashProvidedByUsedInOperatingActivities,75.217,0001576942-23-000114,2023-09-20,NetCashProvidedByUsedInOperatingActivities,55.395,0.2635308507385298,high,latest valid filing then configured source-tag priority,resolved_latest_restated,Later valid filing supplies the current comparative value,2026-08-05T00:00:00+00:00
B1-00810,sfix,SFIX,2022,operating_cash_flow,0001576942-24-000099,2024-09-25,NetCashProvidedByUsedInOperatingActivities,75.217,0001576942-22-000077,2022-09-21,NetCashProvidedByUsedInOperatingActivities,55.395,0.2635308507385298,high,latest valid filing then configured source-tag priority,resolved_latest_restated,Later valid filing supplies the current comparative value,2026-08-05T00:00:00+00:00
B1-00811,sfix,SFIX,2022,operating_income,0001576942-24-000099,2024-09-25,OperatingIncomeLoss,-184.47,0001576942-23-000114,2023-09-20,OperatingIncomeLoss,-208.045,0.12779855803111612,high,latest valid filing then configured source-tag priority,resolved_latest_restated,Later valid filing supplies the current comparative value,2026-08-05T00:00:00+00:00
B1-00812,sfix,SFIX,2022,operating_income,0001576942-24-000099,2024-09-25,OperatingIncomeLoss,-184.47,0001576942-22-000077,2022-09-21,OperatingIncomeLoss,-208.045,0.12779855803111612,high,latest valid filing then configured source-tag priority,resolved_latest_restated,Later valid filing supplies the current comparative value,2026-08-05T00:00:00+00:00
B1-00813,sfix,SFIX,2022,revenue,0001576942-24-000099,2024-09-25,RevenueFromContractWithCustomerExcludingAssessedTax,2017.804,0001576942-23-000114,2023-09-20,RevenueFromContractWithCustomerExcludingAssessedTax,2072.812,0.027261319731747884,medium,latest valid filing then configured source-tag priority,resolved_latest_restated,Later valid filing supplies the current comparative value,2026-08-05T00:00:00+00:00
B1-00814,sfix,SFIX,2022,revenue,0001576942-24-000099,2024-09-25,RevenueFromContractWithCustomerExcludingAssessedTax,2017.804,0001576942-22-000077,2022-09-21,RevenueFromContractWithCustomerExcludingAssessedTax,2072.812,0.027261319731747884,medium,latest valid filing then configured source-tag priority,resolved_latest_restated,Later valid filing supplies the current comparative value,2026-08-05T00:00:00+00:00
B1-00815,sfix,SFIX,2023,capital_expenditure,0001628280-25-042782,2025-09-25,PaymentsToAcquirePropertyPlantAndEquipment,18.863,0001576942-24-000099,2024-09-25,PaymentsToAcquirePropertyPlantAndEquipment,18.863,0.0,low,latest valid filing then configured source-tag priority,resolved_latest_restated,Later valid filing supplies the current comparative value,2026-08-05T00:00:00+00:00
B1-00816,sfix,SFIX,2023,capital_expenditure,0001628280-25-042782,2025-09-25,PaymentsToAcquirePropertyPlantAndEquipment,18.863,0001576942-23-000114,2023-09-20,PaymentsToAcquirePropertyPlantAndEquipment,19.012,0.007899061655092028,medium,latest valid filing then configured source-tag priority,resolved_latest_restated,Later valid filing supplies the current comparative value,2026-08-05T00:00:00+00:00
B1-00817,sfix,SFIX,2023,inventory,0001576942-24-000099,2024-09-25,InventoryNet,130.548,0001576942-23-000114,2023-09-20,InventoryNet,137.176,0.05077059778778676,high,latest valid filing then configured source-tag priority,resolved_latest_restated,Later valid filing supplies the current comparative value,2026-08-05T00:00:00+00:00
B1-00818,sfix,SFIX,2023,operating_cash_flow,0001576942-24-000099,2024-09-25,NetCashProvidedByUsedInOperatingActivities,73.23,0001576942-23-000114,2023-09-20,NetCashProvidedByUsedInOperatingActivities,57.83,0.21029632664208664,high,latest valid filing then configured source-tag priority,resolved_latest_restated,Later valid filing supplies the current comparative value,2026-08-05T00:00:00+00:00
B1-00819,sfix,SFIX,2023,operating_income,0001628280-25-042782,2025-09-25,OperatingIncomeLoss,-155.281,0001576942-24-000099,2024-09-25,OperatingIncomeLoss,-155.281,0.0,low,latest valid filing then configured source-tag priority,resolved_latest_restated,Later valid filing supplies the current comparative value,2026-08-05T00:00:00+00:00
B1-00820,sfix,SFIX,2023,operating_income,0001628280-25-042782,2025-09-25,OperatingIncomeLoss,-155.281,0001576942-23-000114,2023-09-20,OperatingIncomeLoss,-177.797,0.14500164218416928,high,latest valid filing then configured source-tag priority,resolved_latest_restated,Later valid filing supplies the current comparative value,2026-08-05T00:00:00+00:00
B1-00821,sfix,SFIX,2023,revenue,0001628280-25-042782,2025-09-25,RevenueFromContractWithCustomerExcludingAssessedTax,1592.521,0001576942-24-000099,2024-09-25,RevenueFromContractWithCustomerExcludingAssessedTax,1592.521,0.0,low,latest valid filing then configured source-tag priority,resolved_latest_restated,Later valid filing supplies the current comparative value,2026-08-05T00:00:00+00:00
B1-00822,sfix,SFIX,2023,revenue,0001628280-25-042782,2025-09-25,RevenueFromContractWithCustomerExcludingAssessedTax,1592.521,0001576942-23-000114,2023-09-20,RevenueFromContractWithCustomerExcludingAssessedTax,1638.423,0.028823481762563913,medium,latest valid filing then configured source-tag priority,resolved_latest_restated,Later valid filing supplies the current comparative value,2026-08-05T00:00:00+00:00
B1-00823,vrm,VRM,2018,net_income,0001564590-21-010584,2021-03-03,NetIncomeLoss,-85.178,0001564590-21-010584,2021-03-03,ProfitLoss,-85.178,0.0,low,latest valid filing then configured source-tag priority,resolved_tag_priority,Configured canonical tag priority selects the concept-aligned value,2026-08-05T00:00:00+00:00
B1-00824,vrm,VRM,2018,net_income,0001564590-21-010584,2021-03-03,NetIncomeLoss,-85.178,0001564590-21-010584,2021-03-03,NetIncomeLossAvailableToCommonStockholdersBasic,-98.214,0.15304421329451268,high,latest valid filing then configured source-tag priority,resolved_tag_priority,Configured canonical tag priority selects the concept-aligned value,2026-08-05T00:00:00+00:00
B1-00825,vrm,VRM,2019,net_income,0000950170-22-002352,2022-03-01,NetIncomeLoss,-142.978,0000950170-22-002352,2022-03-01,ProfitLoss,-142.978,0.0,low,latest valid filing then configured source-tag priority,resolved_tag_priority,Configured canonical tag priority selects the concept-aligned value,2026-08-05T00:00:00+00:00
B1-00826,vrm,VRM,2019,net_income,0000950170-22-002352,2022-03-01,NetIncomeLoss,-142.978,0000950170-22-002352,2022-03-01,NetIncomeLossAvailableToCommonStockholdersBasic,-275.728,0.9284645190169116,high,latest valid filing then configured source-tag priority,resolved_tag_priority,Configured canonical tag priority selects the concept-aligned value,2026-08-05T00:00:00+00:00
B1-00827,vrm,VRM,2019,net_income,0000950170-22-002352,2022-03-01,NetIncomeLoss,-142.978,0001564590-21-010584,2021-03-03,NetIncomeLoss,-142.978,0.0,low,latest valid filing then configured source-tag priority,resolved_latest_restated,Later valid filing supplies the current comparative value,2026-08-05T00:00:00+00:00
B1-00828,vrm,VRM,2019,net_income,0000950170-22-002352,2022-03-01,NetIncomeLoss,-142.978,0001564590-21-010584,2021-03-03,ProfitLoss,-142.978,0.0,low,latest valid filing then configured source-tag priority,resolved_latest_restated,Later valid filing supplies the current comparative value,2026-08-05T00:00:00+00:00
B1-00829,vrm,VRM,2019,net_income,0000950170-22-002352,2022-03-01,NetIncomeLoss,-142.978,0001564590-21-010584,2021-03-03,NetIncomeLossAvailableToCommonStockholdersBasic,-275.728,0.9284645190169116,high,latest valid filing then configured source-tag priority,resolved_latest_restated,Later valid filing supplies the current comparative value,2026-08-05T00:00:00+00:00
B1-00830,vrm,VRM,2022,total_equity,0000950170-25-037265,2025-03-11,StockholdersEquity,479.832,0000950170-24-030760,2024-03-13,StockholdersEquity,475.241,0.0095679321095717,medium,latest valid filing then configured source-tag priority,resolved_latest_restated,Later valid filing supplies the current comparative value,2026-08-05T00:00:00+00:00
B1-00831,vrm,VRM,2022,total_equity,0000950170-25-037265,2025-03-11,StockholdersEquity,479.832,0000950170-23-005820,2023-03-02,StockholdersEquity,475.241,0.0095679321095717,medium,latest valid filing then configured source-tag priority,resolved_latest_restated,Later valid filing supplies the current comparative value,2026-08-05T00:00:00+00:00
B1-00832,vrm,VRM,2023,capital_expenditure,0000950170-25-037265,2025-03-11,PaymentsToAcquirePropertyPlantAndEquipment,2.624,0000950170-24-030760,2024-03-13,PaymentsToAcquirePropertyPlantAndEquipment,14.805,4.642149390243902,high,latest valid filing then configured source-tag priority,resolved_latest_restated,Later valid filing supplies the current comparative value,2026-08-05T00:00:00+00:00
B1-00833,vrm,VRM,2023,net_income,0000950170-25-037265,2025-03-11,NetIncomeLoss,-364.611,0000950170-25-037265,2025-03-11,ProfitLoss,-85.097,0.7666087967724506,high,latest valid filing then configured source-tag priority,resolved_tag_priority,Configured canonical tag priority selects the concept-aligned value,2026-08-05T00:00:00+00:00
B1-00834,vrm,VRM,2023,net_income,0000950170-25-037265,2025-03-11,NetIncomeLoss,-364.611,0000950170-24-030760,2024-03-13,NetIncomeLoss,-365.54,0.00254792093491428,low,latest valid filing then configured source-tag priority,resolved_latest_restated,Later valid filing supplies the current comparative value,2026-08-05T00:00:00+00:00
B1-00835,vrm,VRM,2023,net_income,0000950170-25-037265,2025-03-11,NetIncomeLoss,-364.611,0000950170-24-030760,2024-03-13,ProfitLoss,-365.54,0.00254792093491428,low,latest valid filing then configured source-tag priority,resolved_latest_restated,Later valid filing supplies the current comparative value,2026-08-05T00:00:00+00:00
B1-00836,vrm,VRM,2023,total_equity,0001193125-26-126253,2026-03-26,StockholdersEquity,127.671,0000950170-25-037265,2025-03-11,StockholdersEquity,127.671,0.0,low,latest valid filing then configured source-tag priority,resolved_latest_restated,Later valid filing supplies the current comparative value,2026-08-05T00:00:00+00:00
B1-00837,vrm,VRM,2023,total_equity,0001193125-26-126253,2026-03-26,StockholdersEquity,127.671,0000950170-24-030760,2024-03-13,StockholdersEquity,122.151,0.04323613036633229,medium,latest valid filing then configured source-tag priority,resolved_latest_restated,Later valid filing supplies the current comparative value,2026-08-05T00:00:00+00:00
B1-00838,vrm,VRM,2023,total_liabilities,0000950170-25-037265,2025-03-11,Liabilities,1347.751,0000950170-24-030760,2024-03-13,Liabilities,1353.271,0.004095712041764378,low,latest valid filing then configured source-tag priority,resolved_latest_restated,Later valid filing supplies the current comparative value,2026-08-05T00:00:00+00:00
B1-00839,vrm,VRM,2024,net_income,0001193125-26-126253,2026-03-26,NetIncomeLoss,-165.124,0001193125-26-126253,2026-03-26,ProfitLoss,-138.24,0.16281097841622047,high,latest valid filing then configured source-tag priority,resolved_tag_priority,Configured canonical tag priority selects the concept-aligned value,2026-08-05T00:00:00+00:00
B1-00840,vrm,VRM,2024,net_income,0001193125-26-126253,2026-03-26,NetIncomeLoss,-165.124,0000950170-25-037265,2025-03-11,NetIncomeLoss,-165.124,0.0,low,latest valid filing then configured source-tag priority,resolved_latest_restated,Later valid filing supplies the current comparative value,2026-08-05T00:00:00+00:00
B1-00841,vrm,VRM,2024,net_income,0001193125-26-126253,2026-03-26,NetIncomeLoss,-165.124,0000950170-25-037265,2025-03-11,ProfitLoss,-138.24,0.16281097841622047,high,latest valid filing then configured source-tag priority,resolved_latest_restated,Later valid filing supplies the current comparative value,2026-08-05T00:00:00+00:00
B1-00842,w,W,2018,total_equity,0001616707-22-000031,2022-02-24,StockholdersEquity,-331.0,0001616707-21-000064,2021-02-25,StockholdersEquity,-330.721,0.0008429003021147927,low,latest valid filing then configured source-tag priority,resolved_latest_restated,Later valid filing supplies the current comparative value,2026-08-05T00:00:00+00:00
B1-00843,w,W,2018,total_equity,0001616707-22-000031,2022-02-24,StockholdersEquity,-331.0,0001616707-20-000025,2020-02-28,StockholdersEquity,-330.721,0.0008429003021147927,low,latest valid filing then configured source-tag priority,resolved_latest_restated,Later valid filing supplies the current comparative value,2026-08-05T00:00:00+00:00
B1-00844,w,W,2018,total_equity,0001616707-22-000031,2022-02-24,StockholdersEquity,-331.0,0001616707-19-000042,2019-02-25,StockholdersEquity,-330.721,0.0008429003021147927,low,latest valid filing then configured source-tag priority,resolved_latest_restated,Later valid filing supplies the current comparative value,2026-08-05T00:00:00+00:00
B1-00845,w,W,2019,capital_expenditure,0001616707-22-000031,2022-02-24,PaymentsToAcquirePropertyPlantAndEquipment,272.0,0001616707-21-000064,2021-02-25,PaymentsToAcquirePropertyPlantAndEquipment,271.742,0.0009485294117646373,low,latest valid filing then configured source-tag priority,resolved_latest_restated,Later valid filing supplies the current comparative value,2026-08-05T00:00:00+00:00
B1-00846,w,W,2019,capital_expenditure,0001616707-22-000031,2022-02-24,PaymentsToAcquirePropertyPlantAndEquipment,272.0,0001616707-20-000025,2020-02-28,PaymentsToAcquirePropertyPlantAndEquipment,271.742,0.0009485294117646373,low,latest valid filing then configured source-tag priority,resolved_latest_restated,Later valid filing supplies the current comparative value,2026-08-05T00:00:00+00:00
B1-00847,w,W,2019,net_income,0001616707-22-000031,2022-02-24,NetIncomeLoss,-985.0,0001616707-21-000064,2021-02-25,NetIncomeLoss,-984.584,0.0004223350253807651,low,latest valid filing then configured source-tag priority,resolved_latest_restated,Later valid filing supplies the current comparative value,2026-08-05T00:00:00+00:00
B1-00848,w,W,2019,net_income,0001616707-22-000031,2022-02-24,NetIncomeLoss,-985.0,0001616707-20-000025,2020-02-28,NetIncomeLoss,-984.584,0.0004223350253807651,low,latest valid filing then configured source-tag priority,resolved_latest_restated,Later valid filing supplies the current comparative value,2026-08-05T00:00:00+00:00
